SMILES,logS,MolWt,LogP,TPSA,RotB,AroProp,HBD,HBA,RingCount,FractionCSP3,HeavyAtomCount,BertzCT
Oc1ccc(O)c2C(=O)c3ccccc3C(=O)c12,-6.2534935167,240.214,1.8731999999999998,74.6,0.0,0.6666666666666666,2.0,4.0,3.0,0.0,18.0,640.9353339687133
CC(C)c1ccc2ccccc2c1C(C)C,-6.2301136188,212.33599999999996,5.086600000000004,0.0,2.0,0.625,0.0,0.0,2.0,0.375,16.0,492.3645117435043
CCCCCCCC[Sn](=O)CCCCCCCC,-6.4785159933,361.1580000000003,6.129400000000007,17.07,14.0,0.0,0.0,1.0,0.0,1.0,18.0,161.93577382145614
COc1ccc(cc1)N2CCN(CC2)c3ccc(cc3)N4C=NNC4=O,-6.4889092646,351.40999999999997,1.8957999999999997,66.39,4.0,0.6538461538461539,1.0,6.0,4.0,0.2631578947368421,26.0,906.1074680681232
Clc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,-6.4577264198,315.587,5.290800000000002,41.13,2.0,0.631578947368421,2.0,1.0,2.0,0.0,19.0,599.3373665151106
CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C,-6.4806607684,302.45500000000004,5.022300000000005,36.92,4.0,0.0,0.0,4.0,1.0,1.0,21.0,317.6797207734675
C\C1=C/CCC(=C)[C@H]2CC(C)(C)[C@@H]2CC1,-6.3372616649,204.35699999999997,4.7252000000000045,0.0,0.0,0.0,0.0,0.0,2.0,0.7333333333333333,15.0,293.1601712439863
CC(C)(c1ccccc1)C(C)(C)c2ccccc2,-6.4741688972,238.37399999999997,4.942000000000005,0.0,3.0,0.6666666666666666,0.0,0.0,2.0,0.3333333333333333,18.0,442.57622409136684
C(Oc1ccc2ccccc2c1)c3ccccc3,-6.4776739787,234.298,4.418800000000003,9.23,3.0,0.8888888888888888,0.0,1.0,3.0,0.058823529411764705,18.0,643.8355604705517
CN1C(=O)C=C2c3ccccc3C(=O)c4c(Br)ccc1c24,-6.6804453214,340.17600000000004,3.512400000000002,39.07,0.0,0.7619047619047619,0.0,3.0,4.0,0.058823529411764705,21.0,1001.5781209653658
Oc1cc2ccccc2cc1C(=O)Nc3cccc(c3)[N+]([O-])=O,-6.6438656239,308.293,3.7059000000000015,92.47,3.0,0.6956521739130435,2.0,4.0,3.0,0.0,23.0,921.3653597122112
[O-][N+](=O)c1cc(OC(=O)Oc2cc(c(Cl)cc2Cl)[N+]([O-])=O)c(Cl)cc1Cl,-6.8129074612,441.99400000000014,5.694400000000001,121.81,4.0,0.46153846153846156,0.0,7.0,2.0,0.0,26.0,861.6939412100224
C1CC=CC(C1)c2ccc(cc2)C3CCC=CC3,-6.5919290491,238.37399999999997,5.334000000000004,0.0,2.0,0.3333333333333333,0.0,0.0,3.0,0.4444444444444444,18.0,435.61104413490796
CCCCCCCC\C=C/CCCCCCCCO.O[P](O)(O)=O,-6.785897843300001,366.4789999999999,5.087600000000009,97.99000000000001,15.0,0.0,4.0,2.0,0.0,0.8888888888888888,24.0,293.51958274693004
CC(C)(C)c1ccc(O)cc1.C=O,-6.4939402067,180.24699999999996,2.5048000000000004,37.3,0.0,0.46153846153846156,1.0,2.0,1.0,0.36363636363636365,13.0,243.7879433053778
Cc1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(C)c1,-6.7054442976,276.33900000000006,3.7155400000000025,41.46,2.0,0.5714285714285714,1.0,3.0,3.0,0.1111111111111111,21.0,772.5378359710455
CCCCCCCCCCCCCC(=O)OC,-6.6497381608,242.40299999999993,4.8605000000000045,26.3,12.0,0.0,0.0,2.0,0.0,0.9333333333333333,17.0,166.30475487798427
CN(C)c1ccc(cc1)C(O)(c2ccc(cc2)N(C)C)c3ccc(Nc4ccccc4)c5ccccc35,-6.9891355524000005,487.64700000000016,6.999600000000007,38.74,7.0,0.7567567567567568,2.0,4.0,5.0,0.15151515151515152,37.0,1439.7368734516015
O=C(Nc1ccccc1SSc2ccccc2NC(=O)c3ccccc3)c4ccccc4,-6.9782870605,456.59200000000016,6.990600000000005,58.2,7.0,0.75,2.0,4.0,4.0,0.0,32.0,1117.7017211152781
CCCCCCCCCCCC(=O)N(CCCC)CCCC,-7.016412076799999,311.5540000000001,6.336100000000007,20.310000000000002,16.0,0.0,0.0,1.0,0.0,0.95,22.0,231.86174320100955
COc1ccc(cc1OC(C)=O)[N+]([O-])=O,-2.9466040673,211.17299999999997,1.5286999999999997,78.66999999999999,3.0,0.4,0.0,5.0,1.0,0.2222222222222222,15.0,401.4892192028793
[Cu].C[S](O)(=O)=O,0.7323301822,159.653,-0.4985,54.37,0.0,0.0,1.0,2.0,0.0,1.0,6.0,93.96160537041904
Cc1ccc(cc1)C(=O)OOC(=O)c2ccc(C)cc2,-6.798351882,270.284,3.232240000000002,52.6,2.0,0.6,0.0,4.0,2.0,0.125,20.0,554.430061455509
Cc1cc(Cc2cc(C)cc(C3CCCCC3)c2O)c(O)c(c1)C4CCCCC4,-6.9790342734,392.5830000000002,7.400840000000007,40.46,4.0,0.41379310344827586,2.0,2.0,4.0,0.5555555555555556,29.0,783.8268980429561
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-6.9789083532000005,390.5640000000003,6.433000000000007,52.60000000000001,14.0,0.21428571428571427,0.0,4.0,1.0,0.6666666666666666,28.0,530.7228097510647
CC(C)c1ccccc1C(C)C,-6.6027992709,162.27599999999995,3.9334000000000033,0.0,2.0,0.5,0.0,0.0,1.0,0.5,12.0,218.97015243201014
CC(C)c1cccc(c1)C(C)C,-6.6027992709,162.27599999999995,3.9334000000000033,0.0,2.0,0.5,0.0,0.0,1.0,0.5,12.0,222.72015243201014
CCCCCCCCCCCCCCCC(O)C(CO)NC(=O)CCCCCCC\C=C/CCCCCCCC,-6.4517618811,565.9680000000003,10.343199999999996,69.56,32.0,0.0,3.0,3.0,0.0,0.9166666666666666,40.0,536.1362882991057
CCCCCCCCCCCCCCCC(O)=O,-6.806908841,256.42999999999995,5.552300000000005,37.3,14.0,0.0,1.0,1.0,0.0,0.9375,18.0,177.93577382145608
CC(=O)OC1=CCC2C3CCC(C3)C12,-3.0097265709,192.25799999999995,2.4994000000000005,26.3,1.0,0.0,0.0,2.0,3.0,0.75,14.0,305.4435901441389
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-6.953686490700001,296.62,2.8736000000000015,36.92,0.0,0.0,0.0,4.0,1.0,1.0,16.0,205.21187563522582
CCCCCCCC(=O)OCCCOC(=O)CCCCCCC,-7.516526119400001,328.4930000000001,5.183900000000006,52.6,16.0,0.0,0.0,4.0,0.0,0.8947368421052632,23.0,261.09419995128235
CC1(C)CCCC(C1)C(=O)CCC=C,-4.7793105096,194.31799999999996,3.738100000000003,17.07,4.0,0.0,0.0,1.0,1.0,0.7692307692307693,14.0,215.2754526075878
CCn1c2ccccc2c3ccccc13,-6.813503151,195.265,3.8144000000000027,4.93,1.0,0.8666666666666667,0.0,1.0,3.0,0.14285714285714285,15.0,566.1070932544914
CCN(CCOC(C)OCC(C)C)c1ccc(cc1)N=Nc2ccccc2,-7.0905037661,369.509,5.963500000000006,46.42,11.0,0.4444444444444444,0.0,5.0,2.0,0.45454545454545453,27.0,671.7170623577774
C(Sc1nnc(c2ccccc2)c(n1)c3ccccc3)\C=C\CSc4nnc(c5ccccc5)c(n4)c6ccccc6,-7.025125554700001,582.7580000000003,8.165200000000006,77.34,10.0,0.8571428571428571,0.0,8.0,6.0,0.058823529411764705,42.0,1634.489840012249
COc1ccc(cc1)C(=O)CC(=O)c2ccc(cc2)C(C)(C)C,-7.060548154299999,310.39300000000003,4.448400000000004,43.370000000000005,5.0,0.5217391304347826,0.0,3.0,2.0,0.3,23.0,689.1617995042972
C[Si](O[Si](C)(C)C)O[Si](C)(C)C,-7.0443456956,221.50099999999995,2.8074000000000012,18.46,4.0,0.0,0.0,2.0,0.0,1.0,12.0,120.56736464594485
COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,-7.505541952200001,608.5490000000003,-1.0897000000000006,238.2,7.0,0.37209302325581395,8.0,15.0,5.0,0.4642857142857143,43.0,1507.4920760905115
O=C1N(C[C@@H]2CO2)C(=O)N(C[C@@H]3CO3)C(=O)N1C[C@@H]4CO4,-2.4688253265,297.267,-2.6318999999999972,103.59,6.0,0.2857142857142857,0.0,9.0,4.0,0.75,21.0,604.5390164761754
COCCCN1C(=O)c2c(N)c3C(=O)c4ccccc4C(=O)c3c(N)c2C1=O,-7.323792769,379.3720000000002,0.4649999999999996,134.48,4.0,0.6071428571428571,2.0,8.0,4.0,0.2,28.0,1370.536182552026
CCCCCCCCCCCCCCCCCCCCCC(O)=O,-7.3281144602,340.59200000000004,7.892900000000008,37.3,20.0,0.0,1.0,1.0,0.0,0.9545454545454546,24.0,250.35446975062405
O=C(OCCCc1ccccc1)c2ccccc2,-4.8009737888,240.30200000000002,3.476200000000002,26.3,5.0,0.6666666666666666,0.0,2.0,2.0,0.1875,18.0,476.9648515208871
CCCCCC(C)CO,-2.5281270707,130.231,2.1951000000000005,20.23,5.0,0.0,1.0,1.0,0.0,1.0,9.0,52.52932501298081
[Pd++].CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O,-7.438461096699999,304.63800000000003,0.7348799999999998,68.28,4.0,0.0,0.0,4.0,0.0,0.4,15.0,195.80694332859096
O=C1NC(=O)c2ccc3c4ccc5C(=O)NC(=O)c6ccc(c7ccc1c2c37)c4c56,-7.591458633999999,390.35400000000016,3.504400000000002,92.34,0.0,0.6666666666666666,2.0,4.0,7.0,0.0,30.0,1470.6194802189762
Cc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,-7.5491813124,329.3550000000001,4.219620000000003,66.4,2.0,0.72,2.0,4.0,4.0,0.047619047619047616,25.0,1019.8111975374048
CCC1(C\C=C2/CCCc3cc(OC)ccc23)C(=O)CCC1=O,-4.172504242,312.4090000000001,4.1334000000000035,43.370000000000005,4.0,0.2608695652173913,0.0,3.0,3.0,0.5,23.0,653.4644011582037
CCCCCCCCCCCCCCCCCC,-7.6275399492,254.5019999999999,7.267800000000007,0.0,15.0,0.0,0.0,0.0,0.0,1.0,18.0,112.0
CC(C)C1OC2(CCCC2)OCC1(C)C,-3.5242437705,212.33299999999997,3.354300000000002,18.46,1.0,0.0,0.0,2.0,2.0,1.0,15.0,226.69045208702983
CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(cc3)C(=O)OCC(CC)CCCC)nc(Nc4ccc(cc4)C(=O)OCC(CC)CCCC)n2)cc1,-8.2164783763,823.0919999999999,12.221999999999984,153.65999999999997,27.0,0.4,3.0,12.0,4.0,0.5,60.0,1657.3090105606504
CCCCCCCCCCCCCCCC(=O)OC,-7.8300382351,270.45699999999994,5.640700000000005,26.3,14.0,0.0,0.0,2.0,0.0,0.9411764705882353,19.0,189.7010862108803
OCCOC(=O)CC(C[P]1(=O)Oc2ccccc2c3ccccc13)C(=O)OCCO,-4.4617795617,434.3810000000002,1.7266999999999992,119.36000000000001,9.0,0.4,2.0,8.0,3.0,0.3333333333333333,30.0,957.5274785065667
CC1(C)Nc2cccc3cccc(N1)c23,-2.9298988951,198.269,3.4133000000000013,24.06,0.0,0.6666666666666666,2.0,2.0,3.0,0.23076923076923078,15.0,486.29703304949766
[K+].CC(C)CCCCCCCCCCCCCCC([O-])=O,-8.1469015236,322.574,1.8576999999999986,40.129999999999995,15.0,0.0,0.0,2.0,0.0,0.9444444444444444,21.0,217.26386583101493
CCN(CCOc1ccc(cc1)C2CCCCC2)c3ccc(C=C(C#N)C#N)c(C)c3,-8.3860948559,413.5650000000001,6.378580000000007,60.05,8.0,0.3870967741935484,0.0,4.0,3.0,0.4074074074074074,31.0,957.0216308894229
CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)c2cc(cc(c2O)C(C)(C)C)C(C)(C)C,-6.889187496900001,410.6420000000002,7.954800000000009,40.46,1.0,0.4,2.0,2.0,2.0,0.5714285714285714,30.0,857.5506636140519
COc1ccccc1N\N=C2/C(=O)C=Cc3ccccc23,-8.9260164319,278.311,3.1073000000000013,50.69,3.0,0.5714285714285714,1.0,4.0,3.0,0.058823529411764705,21.0,747.9602572258564
CCCCCCCCCCCCCCCCCC(=O)OC,-8.9978390846,298.51099999999997,6.420900000000007,26.3,16.0,0.0,0.0,2.0,0.0,0.9473684210526315,21.0,213.61189310154847
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,-9.4195398078,446.6720000000004,7.993400000000009,52.60000000000001,18.0,0.1875,0.0,4.0,1.0,0.7142857142857143,32.0,581.0744728730804
CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C,-2.687445856,428.4780000000003,1.6202,106.59,19.0,0.0,0.0,9.0,0.0,0.5714285714285714,30.0,482.60209166559576
Oc1ccc(cc1)C(c2ccc(O)cc2)c3ccccn3,-4.523907797200001,277.32300000000004,3.6730000000000027,53.35,3.0,0.8571428571428571,2.0,3.0,3.0,0.05555555555555555,21.0,660.9668514556633
[Ag].OC(O)=O,-3.4520216786,169.892,0.21989999999999993,57.53,0.0,0.0,2.0,1.0,0.0,0.0,5.0,29.87430298092722
[K+].CCCCCCCCCCCCO[P](O)([O-])=O,-3.7844860574,304.40799999999996,0.38859999999999945,69.59,12.0,0.0,1.0,3.0,0.0,1.0,18.0,208.25409123734886
OC(=O)c1ccccc1C(=O)c2ccc(cc2)c3ccccc3,-4.8282334666,302.329,4.282800000000003,54.37,4.0,0.782608695652174,1.0,2.0,3.0,0.0,23.0,849.5699680792155
[O-][N+](=O)N1CN(CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-4.8251168095,296.156,-2.195199999999998,185.52,4.0,0.0,0.0,8.0,1.0,1.0,20.0,352.1928094887363
CC(=O)[C@H]1CCC(=CCCC=C(C)CCC1=C)C.CC(=O)[C@@H]2CCC(=CCCC=C(C)CCC2=C)C.CC(=O)[C@H]3CCC(=CCCC=C(C)CC=C3C)C.CC(=O)[C@@H]4CCC(=CCCC=C(C)CC=C4C)C.CC/5=C/CC\C=C(C)/CC/C(=C(/C)CC5)C(C)=O,-5.4491260218,1231.9699999999991,25.11710000000004,85.35,5.0,0.0,0.0,5.0,5.0,0.5882352941176471,90.0,2616.3865449790933
CCC(C)(N=NC(C)(CC)C#N)C#N,-2.6961915261,192.266,2.8231600000000014,72.3,4.0,0.0,0.0,4.0,0.0,0.8,14.0,266.2243091952653
N[C@@H](CCC(O)=O)C(O)=O.OCCN(CCO)CCO,0.111437809,296.32000000000005,-2.4715999999999974,164.54999999999998,10.0,0.0,6.0,7.0,0.0,0.8181818181818182,20.0,248.89153247518016
Oc1ccc(c(O)c1O)C(=O)c2ccc(O[S](=O)(=O)c3cccc4C(=O)C(=CCc34)N=NN=N)cc2,-5.1052907305,508.46800000000025,3.8229700000000024,199.13000000000002,7.0,0.5,4.0,10.0,4.0,0.043478260869565216,36.0,1578.3370693621737
ClC(=C)C=C,-2.5509254551,88.53699999999999,1.9249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,54.668290500398435
C=C[S](=O)(=O)C[S](=O)(=O)C=C,-3.9198954495,196.24899999999997,0.06050000000000022,68.28,4.0,0.0,0.0,4.0,0.0,0.2,11.0,309.94365638711577
FC(F)(F)F,-3.6703396281,88.00300000000001,1.4756999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,19.11941547876375
CC(C)(c1ccccc1)c2ccc(O)cc2,-4.0964847072,212.29199999999997,3.7181000000000024,20.23,2.0,0.75,1.0,1.0,2.0,0.2,16.0,454.553441700241
CCCSc1nc(Cl)c(c(Cl)n1)[N+]([O-])=O,-4.3869446244,268.125,3.1937000000000015,68.91999999999999,4.0,0.4,0.0,5.0,1.0,0.42857142857142855,15.0,365.4932011682862
[Na+].[Na+].[O-]C(=O)c1ccccc1C2=C3C=C(Br)C(=O)C(=C3Oc4c(Br)c([O-])c(Br)cc24)Br,-0.8400175948,691.8590000000002,-0.940099999999997,93.4,2.0,0.6451612903225806,0.0,5.0,4.0,0.0,31.0,1370.3932417950364
CO[S](C)(=O)=O,-0.0419214127999999,110.13399999999999,-0.40759999999999996,43.370000000000005,1.0,0.0,0.0,3.0,0.0,1.0,6.0,110.75488750216347
CCCCCC/C=C/CCCCCCCc1cccc(OCC2CO2)c1.CCC/C=C/C/C=C/CCCCCCCc3cccc(OCC4CO4)c3.C=CC/C=C/C/C=C/CCCCCCCc5cccc(OCC6CO6)c5,-6.0798516889,1069.6499999999994,19.949699999999996,65.28,46.0,0.23076923076923078,0.0,6.0,6.0,0.5833333333333334,78.0,2034.6427731758345
CC(C)=O.C=O.N(c1ccccc1)c2ccccc2,-5.969586401,257.333,3.840600000000002,46.17,2.0,0.631578947368421,1.0,3.0,2.0,0.125,19.0,413.1898537169949
COC(C)COC(C)COCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)O[Si](C)(C)C,-6.2877399393,484.9310000000002,5.326500000000006,55.38000000000001,16.0,0.0,0.0,6.0,0.0,1.0,29.0,452.9607654689737
CCCCCCCCCCCCCCCCOC(=O)Oc1c(Cl)cc(cc1Cl)C(=O)OCC,-7.1338037886,503.5070000000002,9.1668,61.83,18.0,0.18181818181818182,0.0,5.0,1.0,0.6923076923076923,33.0,670.2549708593634
[Cu++].CCCCCCCC\C=C/CCCCCCCC([O-])=O.CCCCCCCC\C=C/CCCCCCCC([O-])=O,-11.9989378619,626.4660000000002,9.5451,80.25999999999999,30.0,0.0,0.0,4.0,0.0,0.8333333333333334,41.0,523.9279511148907
Cl.OC(=O)[C@@H]1C[C@H](CN1)C2CCCCC2,0.631268384,233.73899999999995,2.0512,49.33,2.0,0.0,2.0,2.0,2.0,0.9090909090909091,15.0,216.63346110774012
O=C1NC2CC1C=C2,0.9361608079,109.12799999999999,0.06089999999999973,29.1,0.0,0.0,1.0,1.0,2.0,0.5,8.0,161.9114705065293
C1CCC(CC1)c2ccccc2,-4.3415022783,160.26000000000002,3.734300000000003,0.0,1.0,0.5,0.0,0.0,2.0,0.5,12.0,219.05344312420405
[Na+].[Na+].[K+].[K+].Nc1c(cc(c(N)c1N=Nc2ccc(cc2)[S](=O)(=O)CCO[S]([O-])(=O)=O)[S]([O-])(=O)=O)N=Nc3ccc(cc3[S]([O-])(=O)=O)[S](=O)(=O)CCO[S]([O-])(=O)=O,-0.2891446213,973.0040000000002,-11.993000000000015,417.02,16.0,0.32142857142857145,2.0,24.0,3.0,0.18181818181818182,56.0,2635.6226762817155
[Na+].CCCCc1ccc2[n-]nnc2c1,0.4040256561999999,197.217,-1.066399999999999,39.88,3.0,0.6428571428571429,0.0,2.0,2.0,0.4,14.0,396.9213703569693
CC1=CCC2CC1C2(C)C,-3.7725704235,136.238,2.9987000000000013,0.0,0.0,0.0,0.0,0.0,3.0,0.8,10.0,186.21499122004107
CC(C)(c1ccc(OCC2CO2)cc1)c3ccc(OCC4CO4)cc3,-4.7996200318,340.4190000000001,3.567700000000002,43.519999999999996,8.0,0.48,0.0,4.0,4.0,0.42857142857142855,25.0,636.1808377852377
CCCCCCCCCCCCCCCCN(C)C,-4.6524349135000005,269.51699999999994,6.029300000000006,3.24,15.0,0.0,0.0,1.0,0.0,1.0,19.0,153.76927278138976
CC(C)C1CC2=C(C)CC1C(C2)C=O,-3.8508542835,192.302,3.2039000000000017,17.07,2.0,0.0,0.0,1.0,3.0,0.7692307692307693,14.0,274.9601502903714
CCCCCCCCCCCCN(C)C,-4.4261227438,213.40899999999996,4.468900000000004,3.24,11.0,0.0,0.0,1.0,0.0,1.0,15.0,109.90632784293423
[Na+].[Na+].[Na+].[Na+].CCN(c1ccccc1)c2nc(Cl)nc(Nc3cc(cc4cc(c(N=Nc5ccc6c(cccc6[S]([O-])(=O)=O)c5[S]([O-])(=O)=O)c(O)c34)[S]([O-])(=O)=O)[S]([O-])(=O)=O)n2,-0.5025263499,954.2180000000004,-7.51360000000001,327.68999999999994,11.0,0.5333333333333333,2.0,20.0,6.0,0.06451612903225806,60.0,3103.617499007709
Clc1ccc(Oc2cccc(Cl)c2)cc1,-5.3873553168,239.101,4.785700000000003,9.23,2.0,0.8,0.0,1.0,2.0,0.0,15.0,451.43422798064194
CCCCC(CC)C(=O)OCC(COCC(COC(=O)CCCCCC(C)C)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC)(COC(=O)CCCCCC(C)C)COC(=O)CCCCCC(C)C,-7.323686796,1053.5539999999987,14.703699999999975,167.03,49.0,0.0,0.0,13.0,0.0,0.9016393442622951,74.0,1408.6745555966816
CCN(CC)CCCNc1nc(Nc2ccc(cc2)N=Nc3c(O)c4c(Nc5nc(NCC(C)N)nc(NCC(C)N)n5)cc(cc4cc3[S](O)(=O)=O)[S](O)(=O)=O)nc(Nc6ccc(cc6)N=Nc7c(O)c8c(Nc9nc(NCC(C)N)nc(NCC(C)N)n9)cc(cc8cc7[S](O)(=O)=O)[S](O)(=O)=O)n1.CC(O)C(O)=O,-0.7942190429000001,1618.7970000000007,6.383200000000008,696.5100000000002,36.0,0.45045045045045046,21.0,39.0,9.0,0.3333333333333333,111.0,5014.193364429031
Cl.CCCCCCCCCCCC(=O)N[C@@H](CCCNC(N)=N)C(=O)OCC,-0.2316119628,421.02600000000024,3.6402699999999992,117.3,17.0,0.0,4.0,4.0,0.0,0.85,28.0,422.2549794394147
CCC(=O)/C=C/C1C(=CCCC1(C)C)C,-3.9923409786,206.32899999999992,3.904200000000003,17.07,3.0,0.0,0.0,1.0,1.0,0.6428571428571429,15.0,294.4605612693076
CC(=O)C(\C)=C/C1C(=CCCC1(C)C)C,-3.9923409786,206.32899999999992,3.904200000000003,17.07,2.0,0.0,0.0,1.0,1.0,0.6428571428571429,15.0,318.2304019029793
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(C)=O,-3.9751165598,198.30599999999998,3.0103000000000018,26.3,2.0,0.0,0.0,2.0,1.0,0.9166666666666666,14.0,198.49841012019363
CC(=O)CC(=O)Nc1ccc(NC(=O)CC(C)=O)cc1,-3.1275010898000004,276.292,1.5217999999999998,92.34,6.0,0.3,2.0,4.0,1.0,0.2857142857142857,20.0,485.6098145826132
[Cl-].CCCCCCCCCCCC(=O)OCC[N+](C)(C)C,-2.2111003063999997,321.93300000000005,1.1607000000000007,26.3,13.0,0.0,0.0,2.0,0.0,0.9411764705882353,21.0,239.43483206150754
O=C(OCc1ccccc1)c2ccccc2,-4.1776244939,212.248,3.0436000000000014,26.3,3.0,0.75,0.0,2.0,2.0,0.07142857142857142,16.0,448.67626205276036
O=[S](=O)(c1ccccc1)c2ccccc2,-4.1928799405,218.277,2.519400000000001,34.14,2.0,0.8,0.0,2.0,2.0,0.0,15.0,484.8495069839023
C=CC(=O)N1CCOCC1,0.8502575853000001,141.17,0.031199999999999894,29.540000000000003,1.0,0.0,0.0,2.0,1.0,0.5714285714285714,10.0,138.54153309698194
COCC(C)O,1.0451691789,90.122,0.013600000000000112,29.46,2.0,0.0,1.0,2.0,0.0,1.0,6.0,26.729055953200564
[Na+].[Na+].[O-]C(=O)c1ccccc1C2=C3C=CC(=O)C=C3Oc4cc([O-])ccc24,-1.5755053644,376.27500000000015,-3.9900999999999964,93.4,2.0,0.7407407407407407,0.0,5.0,4.0,0.0,27.0,1166.5504482979027
OC(=O)CS,-1.9643492148,92.119,0.0008000000000000229,37.3,1.0,0.0,2.0,2.0,0.0,0.5,5.0,42.91260938324327
CC(CCCC(C)(C)O)CC=O.[nH]1ccc2ccccc12,-4.9224509398,289.41900000000004,4.320600000000003,53.089999999999996,6.0,0.42857142857142855,2.0,2.0,2.0,0.5,21.0,494.9978899014638
CCCCCCCCCCCCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCCCCCCCCCCCC,-7.094152366,621.044,13.151999999999976,52.60000000000001,36.0,0.0,0.0,4.0,0.0,0.9,44.0,562.4974356082457
[Na+].C[S-],-1.8456684523,70.092,-2.8328999999999995,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.754887502163469
CCOC(=O)CN=C(c1ccccc1)c2ccccc2,-3.4270444492000003,267.32800000000003,3.0871000000000013,38.66,5.0,0.6,0.0,3.0,2.0,0.17647058823529413,20.0,534.9537037006619
Cc1cc(c(OP2OCC3(CO2)COP(OC3)Oc4c(cc(C)cc4C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C)C(C)(C)C,-7.801238331,632.7590000000001,10.485039999999993,55.38000000000001,4.0,0.27906976744186046,0.0,6.0,4.0,0.6571428571428571,43.0,1118.5496137122502
CCOC(=O)CC(NC1CCC(CC2CCC(NC(CC(=O)OCC)C(=O)OCC)C(C)C2)CC1C)C(=O)OCC,-5.0665338896,582.7790000000003,3.935100000000004,129.26000000000002,16.0,0.0,2.0,10.0,2.0,0.8709677419354839,41.0,770.9354980886898
CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC([O-])=O,-3.1367509983999997,342.5240000000001,2.2399000000000004,69.22999999999999,16.0,0.0,1.0,3.0,0.0,0.8947368421052632,24.0,343.5036016373741
CN(C)CCOCCO,-0.1244748796,133.191,-0.4431000000000002,32.7,5.0,0.0,1.0,3.0,0.0,1.0,9.0,57.01955000865387
Nc1ccc(c(N)c1)[N+]([O-])=O,-2.1850914787,153.14100000000002,0.7592000000000001,95.18,1.0,0.5454545454545454,2.0,4.0,1.0,0.0,11.0,297.8789117242989
CCCCCCCCCCCC([O-])=O.CCCCCCCCCCCC([O-])=O.CCCC[Sn++]CCCC,-5.645086142699999,631.5710000000003,8.441800000000008,80.25999999999999,26.0,0.0,0.0,4.0,0.0,0.9375,37.0,391.01114759952657
CC[Pb](CC)(CC)CC,-5.4128944571,323.44800000000015,3.514800000000003,0.0,4.0,0.0,0.0,0.0,0.0,1.0,9.0,47.45811190640113
CCCCCCCCCCCCCCCC(=O)O[C@@H]1C[C@H](N(C1)C(=O)CCCCCCCCCCCCCCC)C(O)=O,-5.7838757207,607.9610000000004,10.546299999999997,83.91,30.0,0.0,1.0,4.0,1.0,0.918918918918919,43.0,696.4957648842803
c1ccc(cc1)P(c2ccccc2)c3ccccc3,-6.201301100399999,262.29200000000003,3.4448000000000016,0.0,3.0,0.9473684210526315,0.0,0.0,3.0,0.0,19.0,523.7138976114098
CC(CCC=C(C)C)C=C,-5.9645864462,138.25399999999996,3.5549000000000026,0.0,4.0,0.0,0.0,0.0,0.0,0.6,10.0,116.0
CCCCCCCCCC(O)=O.CCCCCCCC(O)=O.CCCCCCC(O)=O.CCCCC(O)=O.OCC(CO)(CO)CO,-7.5346282403,684.9490000000005,6.887800000000008,230.11999999999995,26.0,0.0,8.0,8.0,0.0,0.8857142857142857,47.0,649.435196693246
CCCCC(CC)COC(=O)CSCC(=O)OCC(CC)CCCC,-6.654998170599999,374.5870000000002,5.238800000000006,52.60000000000001,16.0,0.0,0.0,5.0,0.0,0.9,25.0,314.5878547242788
CC(C)=CCCc1ccc2C(=O)c3ccccc3C(=O)c2c1,-7.985818524400001,290.362,4.360800000000004,34.14,3.0,0.5454545454545454,0.0,2.0,3.0,0.2,22.0,793.1045852748604
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-4.7809414151,404.5910000000004,7.111300000000008,52.60000000000001,17.0,0.20689655172413793,0.0,4.0,1.0,0.68,29.0,567.6967115582063
